norssi_3567	VIAF	https://viaf.org/viaf/305407200
norssi_3567	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1381
norssi_181	wikidata	https://www.wikidata.org/wiki/Q4907669
norssi_181	image	http://commons.wikimedia.org/wiki/Special:FilePath/Jalmari%20finne.jpg
norssi_181	VIAF	https://viaf.org/viaf/8627216
norssi_181	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/3210
norssi_365	wikidata	https://www.wikidata.org/wiki/Q11857078
norssi_6192	wikidata	https://www.wikidata.org/wiki/Q5396559
norssi_6192	VIAF	https://viaf.org/viaf/100896564
norssi_5750	wikidata	https://www.wikidata.org/wiki/Q6474394
norssi_5750	VIAF	https://viaf.org/viaf/235486982
norssi_5982	wikidata	https://www.wikidata.org/wiki/Q6453274
norssi_2783	wikidata	https://www.wikidata.org/wiki/Q17380366
norssi_435	wikidata	https://www.wikidata.org/wiki/Q3195304
norssi_435	image	http://commons.wikimedia.org/wiki/Special:FilePath/Bertel%20Gripenberg.png
norssi_435	VIAF	https://viaf.org/viaf/12321668
norssi_435	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/3208
norssi_893	wikidata	https://www.wikidata.org/wiki/Q5473711
norssi_893	image	http://commons.wikimedia.org/wiki/Special:FilePath/Groundsroem%20ensio.jpg
norssi_4415	wikidata	https://www.wikidata.org/wiki/Q4353131
norssi_1061	wikidata	https://www.wikidata.org/wiki/Q21016650
norssi_1061	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/6838
norssi_2173	wikidata	https://www.wikidata.org/wiki/Q17380407
norssi_2173	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/7802
norssi_4071	wikidata	https://www.wikidata.org/wiki/Q16298410
norssi_4071	image	http://commons.wikimedia.org/wiki/Special:FilePath/Tuomas-Haapanen.jpg
norssi_3402	wikidata	https://www.wikidata.org/wiki/Q11866958
norssi_4699	wikidata	https://www.wikidata.org/wiki/Q4561862
norssi_7487	wikidata	https://www.wikidata.org/wiki/Q18632503
norssi_6138	wikidata	https://www.wikidata.org/wiki/Q17380455
norssi_6138	image	http://commons.wikimedia.org/wiki/Special:FilePath/Jaakko-Hakala.jpg
norssi_6138	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1603
norssi_7270	wikidata	https://www.wikidata.org/wiki/Q11887092
norssi_1720	wikidata	https://www.wikidata.org/wiki/Q18688440
norssi_1720	VIAF	https://viaf.org/viaf/164794291
norssi_2787	wikidata	https://www.wikidata.org/wiki/Q11858281
norssi_2787	image	http://commons.wikimedia.org/wiki/Special:FilePath/ErkkiHalme.jpg
norssi_3196	wikidata	https://www.wikidata.org/wiki/Q17380481
norssi_3196	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/8506
norssi_1730	wikidata	https://www.wikidata.org/wiki/Q11852066
norssi_5519	wikidata	https://www.wikidata.org/wiki/Q25973548
norssi_5519	VIAF	https://viaf.org/viaf/311167135
norssi_1064	wikidata	https://www.wikidata.org/wiki/Q20913236
norssi_5751	wikidata	https://www.wikidata.org/wiki/Q11887098
norssi_3851	wikidata	https://www.wikidata.org/wiki/Q11864615
norssi_3851	VIAF	https://viaf.org/viaf/194459597
norssi_5665	wikidata	https://www.wikidata.org/wiki/Q5797620
norssi_5665	image	http://commons.wikimedia.org/wiki/Special:FilePath/Seppo%20heikinheimo%201984.jpg
norssi_5665	VIAF	https://viaf.org/viaf/17201401
norssi_5665	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1262
norssi_3690	wikidata	https://www.wikidata.org/wiki/Q17380619
norssi_3690	VIAF	https://viaf.org/viaf/42050671
norssi_4700	wikidata	https://www.wikidata.org/wiki/Q16298794
norssi_3896	wikidata	https://www.wikidata.org/wiki/Q16298812
norssi_3896	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/8204
norssi_5023	wikidata	https://www.wikidata.org/wiki/Q16298833
norssi_6297	wikidata	https://www.wikidata.org/wiki/Q11871963
norssi_6297	VIAF	https://viaf.org/viaf/33328748
norssi_3667	wikidata	https://www.wikidata.org/wiki/Q11885266
norssi_2588	wikidata	https://www.wikidata.org/wiki/Q11896446
norssi_900	wikidata	https://www.wikidata.org/wiki/Q17380798
norssi_900	image	http://commons.wikimedia.org/wiki/Special:FilePath/Kaarlo-Hilden-1932.jpg
norssi_900	VIAF	https://viaf.org/viaf/273043308
norssi_900	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/7312
norssi_3421	wikidata	https://www.wikidata.org/wiki/Q16298977
norssi_3767	wikidata	https://www.wikidata.org/wiki/Q5806258
norssi_3767	VIAF	https://viaf.org/viaf/1280107
norssi_3456	wikidata	https://www.wikidata.org/wiki/Q11887104
norssi_131	wikidata	https://www.wikidata.org/wiki/Q11895937
norssi_1475	wikidata	https://www.wikidata.org/wiki/Q5402826
