id	snimi	enimet	birth_place	birth_date	death_place	death_date					
http://ldf.fi/history/kb/p759	Enkvist	Nils Erik	Helsinki	1925	Helsinki	2009
http://ldf.fi/history/kb/p4903	Enne	Yrjö	Tampere	1898	Helsinki	1961
http://ldf.fi/history/histo/p3975	Enqvist	Jaakko		1877		1933					
http://ldf.fi/history/kb/p312	Enroth	Erik	Helsinki	1917	Helsinki	1975
http://ldf.fi/history/histo/p4196	Ensio	Asa					
http://ldf.fi/history/histo/p4169	Enwald	Kurt Henrik (S 1877)					
http://ldf.fi/history/kb/p2990	Enäjärvi	Jaakko	Vihti	1906	Helsinki	1980
http://ldf.fi/history/kb/p4893	Enäjärvi-Haavio	Elsa	Vihti	1901	Helsinki	1951
http://ldf.fi/history/kb/p5481	Eolenius	Henricus Thomae	Turku	1639		1680
http://ldf.fi/history/kb/p2984	Erfurth	Waldemar	Saksa, Saksa	1879, 1879	Saksa, Tübingen	1971, 1971
http://ldf.fi/history/kb/p2158	Erich	Rafael	Turku	1879	Helsinki	1946
http://ldf.fi/history/histo/p4101	Erich	Rafael Waldemar		1879		1946					
http://ldf.fi/history/kb/p3527	Ericsson	Henry	Mikkeli	1898	Porvoo	1933
http://ldf.fi/history/kb/p2397	Erikson	Gustaf	Lemland	1872	Maarianhamina	1947
http://ldf.fi/history/kb/p1601	Erikson	Karl	Turku	1873	Helsinki	1962
http://ldf.fi/history/kb/p6245	Eriksson	Carl Theodor	Helsinki	1874	Rhodesia	1940
http://ldf.fi/history/kb/p5899	Eriksson	Jerker	Helsinki	1931			
http://ldf.fi/history/kb/p2135	Eriksson	Lars David	Maarianhamina	1938			
http://ldf.fi/history/kb/p533	Eriksson-Lihr	Zaida	Helsinki, Helsinki	1895, 1895	Espanja, Alicante	1974, 1974
http://ldf.fi/history/kb/p3736	Erkkilä	Eeli	Oulainen	1909	Oulainen	1963
http://ldf.fi/history/kb/p2220	Erkko	Aatos	Helsinki	1932	Helsinki	2012
http://ldf.fi/history/kb/p4792	Erkko	Eero	Orimattila	1860	Helsinki	1927
http://ldf.fi/history/kb/p4806	Erkko	Elias	Orimattila, Orimattila	1863, 1863	Italia, Merano	1888, 1888
http://ldf.fi/history/kb/p3790	Erkko	Eljas	Helsinki	1895	Helsinki	1965
http://ldf.fi/history/kb/p1088	Erkko	Johan Henrik	Orimattila	1849	Helsinki	1906
http://ldf.fi/history/histo/p4168	Erkko	Juho Eljas		1895		1965					
http://ldf.fi/history/kb/p6242	Erola	Judy	Kanada, Ontario, Sudbury	1934, 1934, 1934			
http://ldf.fi/history/kb/p591	Eronen	Ella	Helsinki	1900	Helsinki	1987
http://ldf.fi/history/kb/p4048	Eronen	Lyyli	Rantasalmi	1892	Helsinki	1957
http://ldf.fi/history/kb/p3548	Ervast	Isak	Kemi	1700	Kemijärvi	1757
http://ldf.fi/history/kb/p1973	Ervast	Pekka	Helsinki	1875	Helsinki	1934
http://ldf.fi/history/kb/p3059	Ervi	Aarne	Forssa	1910	Helsinki	1977
http://ldf.fi/history/kb/p5333	Erämetsä	Olavi	Lahti	1906	Helsinki	1974
http://ldf.fi/history/kb/p58	Eränkö	Olavi	Helsinki	1924	Helsinki	1984
http://ldf.fi/history/kb/p39	Escholin	Helena	Uskela	1713	Turku	1783
http://ldf.fi/history/kb/p1184	Eskelin	Karolina	Helsinki	1867	Helsinki	1936
http://ldf.fi/history/kb/p2900	Eskelinen	Katri-Helena	Siilinjärvi	1925			
http://ldf.fi/history/kb/p2435	Eskelä	Johannes	Jepua	1886	Helsinki	1949
http://ldf.fi/history/kb/p385	Eskman	Margit	Hattula	1925	Pori	1990
http://ldf.fi/history/kb/p2175	Eskola	Aarne	Turku, Lappi	1903, 1903	Helsinki, Helsinki	1982, 1982
http://ldf.fi/history/kb/p2597	Eskola	Antti	Urjala	1934			
http://ldf.fi/history/kb/p4345	Eskola	Kusti	Sievi	1911	Sievi	2003
http://ldf.fi/history/kb/p1666	Eskola	Nestori	Iitti	1878	Vaasa	1956
http://ldf.fi/history/kb/p1067	Eskola	Pentti	Honkilahti	1883	Helsinki	1964
http://ldf.fi/history/histo/p4271	Eslin	Juho		1878		1918					
http://ldf.fi/history/kb/p2873	Essen	Carl Gustaf von	Oravainen	1815	Hiitola	1895
http://ldf.fi/history/histo/p3487	Essen	Georg Diedrich von					
http://ldf.fi/history/kb/p3613	Essen	Johan August von	Laihia	1815	Kaarina	1873
http://ldf.fi/history/kb/p4223	Essen	Odert Reinhold von		1665	Napue	1714
http://ldf.fi/history/kb/p5504	Essen	Reinhold Wilhelm von		1669	Oulu	1732
http://ldf.fi/history/kb/p5506	Essen	Siri von	Porvoo	1850	Helsinki	1912
http://ldf.fi/history/kb/p2818	Estlander	Bernhard	Helsinki	1863	Helsinki	1931
http://ldf.fi/history/kb/p541	Estlander	Carl Gustaf	Lapväärtti	1834	Helsinki	1910
http://ldf.fi/history/histo/p4364	Estlander	Carl Gustaf		1834		1910					
http://ldf.fi/history/kb/p3508	Estlander	Ernst	Helsinki	1870	Helsinki	1949
http://ldf.fi/history/kb/p107	Estlander	Gustaf	Helsinki, Helsinki	1876, 1876	Ruotsi, Tukholma	1930, 1930
http://ldf.fi/history/kb/p2294	Estlander	Jakob August	Lapväärtti, Lapväärtti	1831, 1831	Italia, Messina	1881, 1881
http://ldf.fi/history/kb/p5298	Eteläpää	Heikki	Savitaipale	1924	Helsinki	2012
http://ldf.fi/history/kb/p4523	Etholén	Arvid Adolf	Helsinki	1798	Elimäki	1876
http://ldf.fi/history/kb/p4736	Etholén	Jalmari	Helsinki	1901	Helsinki	1992
http://ldf.fi/history/kb/p3315	Etola	Nils	Helsinki	1916	Helsinki	1993
http://ldf.fi/history/kb/p4244	Europaeus	Anders Josef	Kuolemajärvi	1797	Liperi	1870
http://ldf.fi/history/histo/p4670	Europaeus	Anders Josef		1797		1870					
http://ldf.fi/history/histo/p4497	Europaeus	Anders Josef		1797		1870					
http://ldf.fi/history/kb/p5509	Europaeus	David Emanuel Daniel	Savitaipale, Savitaipale	1820, 1820	Venäjä, Pietari	1884, 1884
http://ldf.fi/history/histo/p4288	Europaeus	David Emanuel Daniel		1820		1884					
http://ldf.fi/history/kb/p944	Europaeus	Peter Adolf	Viipuri	1753	Savitaipale	1825
http://ldf.fi/history/histo/p3530	Eve	Jarkko					
http://ldf.fi/history/kb/p3733	Exner	Lahja	Lahti	1939			
http://ldf.fi/history/histo/p4164	Faber	Jacob Johan					
http://ldf.fi/history/kb/p3400	Fabritius	Almar	Myrskylä	1874	Helsinki	1953
http://ldf.fi/history/kb/p5151	Fabritius	August	Viipuri	1844	Helsinki	1915
http://ldf.fi/history/kb/p158	Fabritius	Ernst	Viipuri	1842	Lapinjärvi	1899
http://ldf.fi/history/kb/p279	Fabritius	Ludvig	Viipuri	1854	Turku	1933
http://ldf.fi/history/kb/p5941	Fager	Karl		1883		1962
http://ldf.fi/history/kb/p3	Fagerholm	Karl-August	Siuntio	1901	Helsinki	1984
http://ldf.fi/history/kb/p3415	Fagerlund	Lars Wilhelm	Turku	1852	Helsinki	1939
http://ldf.fi/history/kb/p1889	Fagernäs	Uno	Teerijärvi	1894	Pietarsaari	1980
http://ldf.fi/history/kb/p713	Fagerström	Stig-Olof		1930			
http://ldf.fi/history/kb/p4258	Fagerström	Waldemar	Savitaipale	1867	Jämsänkoski	1962
http://ldf.fi/history/kb/p4861	Faggot	Jacob	Ruotsi, Ruotsi, Uplanti, Uplanti	1699, 1699, 1699, 1699	Ruotsi, Tukholma, Ruotsi, Tukholma	1777, 1777, 1777, 1777
http://ldf.fi/history/histo/p2522	Faggot	Jacob		1699		1777					
http://ldf.fi/history/kb/p6042	Fahlenius	Jonas	Ruotsi, Falun	1674, 1674	Turku, Turku	1748, 1748
http://ldf.fi/history/kb/p5257	Falck	Anders Henrik	Kerimäki	1772	Eura	1851
http://ldf.fi/history/kb/p1172	Falck	Eva		1764		1810
http://ldf.fi/history/kb/p6043	Falck	Henrik	Nastola	1628		1692
http://ldf.fi/history/kb/p5859	Falck	Lars	Ruotsi, Ruotsi, Mariestad, Mariestad	1737, 1737, 1737, 1737	Ruotsi, Tukholma, Ruotsi, Tukholma	1788, 1788, 1788, 1788
http://ldf.fi/history/kb/p4521	Falkenberg	Carl		1644		1697
http://ldf.fi/history/histo/p2931	Falkenberg	Carl		1644		1697					
http://ldf.fi/history/kb/p4440	Falkenberg	Melchior von	Viro, Viro	1597, 1597	Ruotsi, Tukholma	1651, 1651
http://ldf.fi/history/kb/p2080	Falkenberg af Sandemar	Gabriel		1646, 1646	Ruotsi, Tukholma	1714, 1714
http://ldf.fi/history/kb/p6019	Falkman	Severin	Ruotsi, Tukholma	1831, 1831	Helsinki, Helsinki	1889, 1889
http://ldf.fi/history/kb/p2340	Faltin	Richard	Viipuri, Viipuri, Puola, Puola	1867, 1867, 1835, 1835	Helsinki, Helsinki, Helsinki, Helsinki	1918, 1952, 1918, 1952
http://ldf.fi/history/histo/p4721	Faltin	Richard		1867		1952					
http://ldf.fi/history/kb/p6030	Fargalt	Erik Ragvaldinpoika		1400		1500
http://ldf.fi/history/kb/p6034	Fattebuur	Henricus Martini	Viipuri	1590	Venäjä	1647
http://ldf.fi/history/kb/p1627	Fattenborg	Hans Henrik	Pohja	1769	Kaarina	1849
http://ldf.fi/history/kb/p4848	Favorin	Ellen	Kuorevesi	1853	Lohja	1919
http://ldf.fi/history/kb/p6051	Favorinus	Gregorius Matthiae	Hattula	1590	Hattula	1660
http://ldf.fi/history/kb/p3122	Favén	Antti	Helsinki, Helsinki	1882, 1882	Ruotsi, Tukholma	1948, 1948
http://ldf.fi/history/kb/p20	Favén	Mauri	Tampere	1920	Helsinki	2006
http://ldf.fi/history/kb/p180	Fazer	Edvard	Helsinki	1861	Helsinki	1943
http://ldf.fi/history/histo/p2619	Fazer	Edvard		1861		1943					
http://ldf.fi/history/kb/p726	Fazer	Karl	Helsinki	1866	Jokioinen	1932
http://ldf.fi/history/kb/p210	Federbusch	Simon	Puola, Puola	1892, 1892	Yhdysvallat, New york	1969, 1969
http://ldf.fi/history/kb/p5727	Federley	Alex	Turku	1864	Helsinki	1932
http://ldf.fi/history/kb/p5197	Federley	Berndt	Turku	1799	Helsinki	1863
http://ldf.fi/history/kb/p2661	Federley	Harry	Viipuri	1879	Helsinki	1951
http://ldf.fi/history/kb/p570	Fellman	August	Lappajärvi	1839	Helsinki	1912
http://ldf.fi/history/kb/p4097	Fellman	Hjalmar	Helsinki	1871	Tampere	1950
http://ldf.fi/history/kb/p2003	Fellman	Isak	Lappajärvi	1841	Helsinki	1919
http://ldf.fi/history/kb/p1061	Fellman	Jacob	Rovaniemi	1795	Lappajärvi	1875
http://ldf.fi/history/kb/p6035	Fellman	Johan	Raahe	1781	Raahe	1870
http://ldf.fi/history/kb/p5758	Ferling	Eric		1733	Turku	1808
http://ldf.fi/history/histo/p3926	Ferling	Eric		1733		1808					
http://ldf.fi/history/kb/p6054	Ficke	Helmich		1450, 1450	Viro, Tallinna	1542, 1542
http://ldf.fi/history/kb/p2200	Fieandt	Johan Henrik	Viro	1683	Lappeenranta	1741
http://ldf.fi/history/kb/p2809	Fieandt	Kai von	Helsinki	1909		2000
http://ldf.fi/history/kb/p4233	Fieandt	Otto Carl von	Mikkeli	1758	Mikkeli	1825
http://ldf.fi/history/kb/p5247	Fieandt	Otto Henrik von	Ristiina	1762	Viipuri	1823
http://ldf.fi/history/kb/p3276	Fieandt	Rainer von	Turku	1890	Helsinki	1972
http://ldf.fi/history/kb/p6040	Fieandt	von		1600			
http://ldf.fi/history/kb/p2703	Finch	Alfred William	Belgia, St-josse-ten-noode	1854, 1854	Helsinki, Helsinki	1930, 1930
http://ldf.fi/history/kb/p2603	Fincke	Gustaf Gödekenpoika	Raisio	1510	Kemiö	1566
http://ldf.fi/history/kb/p710	Fincke	Gödik Gustafinpoika	Lammi	1546	Ulvila	1617
http://ldf.fi/history/histo/p2933	Fincke	Gödik Gustafinpoika		1546		1617					
http://ldf.fi/history/kb/p556	Fincke	Göran Gödekenpoika		1510		1569
http://ldf.fi/history/kb/p4801	Finlay	Robert	Irlanti, Irlanti, Dublin, Dublin	1719, 1719, 1719, 1719	Ranska, Bordeaux, Ranska, Bordeaux	1785, 1785, 1785, 1785
http://ldf.fi/history/histo/p3129	Finlayson	James		1771		1852					
http://ldf.fi/history/kb/p4918	Finnberg	Gustaf Wilhelm	Parainen, Parainen	1784, 1784	Ruotsi, Tukholma	1833, 1833
http://ldf.fi/history/kb/p3302	Finne	Gunnar	Hollola	1886	Helsinki	1952
http://ldf.fi/history/kb/p5067	Finne	Henrik Erikinpoika		1580, 1580	Ruotsi, Kungsör	1684, 1684
http://ldf.fi/history/kb/p1901	Finne	Jalmari	Kangasala	1874	Tampere	1938
http://ldf.fi/history/kb/p4746	Finno	Jacobus		1540		1588
http://ldf.fi/history/histo/p3416	Finno	Jacobus (noin 1540 - 1588)					
http://ldf.fi/history/kb/p1582	Fischer	Constantin		1805		1880
http://ldf.fi/history/kb/p6037	Flachsenius	Johannes	Vehmaa	1636	Turku	1708
http://ldf.fi/history/kb/p6044	Fleming	Claes	Ruotsi	1685	Askainen	1766
http://ldf.fi/history/kb/p4737	Fleming	Erik	Parainen, Parainen, Parainen, Ruotsi, Ruotsi, Ruotsi, Södermanland, Södermanland, Södermanland, Edeby, Edeby, Edeby	1487, 1487, 1487, 1616, 1616, 1616, 1616, 1616, 1616, 1616, 1616, 1616	Parainen, Ruotsi, Botkyrka, Parainen, Ruotsi, Botkyrka, Parainen, Ruotsi, Botkyrka, Parainen, Ruotsi, Botkyrka	1548, 1679, 1679, 1548, 1679, 1679, 1548, 1679, 1679, 1548, 1679, 1679
http://ldf.fi/history/histo/p2133	Fleming	Erik		1487		1548					
http://ldf.fi/history/kb/p4897	Fleming	Filippa		1500	Yläne	1578
http://ldf.fi/history/kb/p6039	Fleming	Henrik Klaunpoika	Ruotsi, Ruotsi	1584, 1584	Ruotsi, Tukholma	1650, 1650
http://ldf.fi/history/kb/p5149	Fleming	Herman	Askainen, Askainen	1619, 1619	Ruotsi, Tukholma	1673, 1673
http://ldf.fi/history/histo/p4707	Fleming	Herman		1619		1673					
http://ldf.fi/history/kb/p5037	Fleming	Herman Pederinpoika		1520		1583
http://ldf.fi/history/kb/p4901	Fleming	Ivar		1490		1548
http://ldf.fi/history/kb/p5861	Fleming	Joakim		1400		1496
http://ldf.fi/history/kb/p733	Fleming	Klas	Ruotsi, Tukholma	1649, 1649	Alankomaat, Alankomaat	1685, 1685
http://ldf.fi/history/kb/p6010	Fleming	Klaus		1350, 1350, 1535, 1535		1597, 1428, 1597, 1428
http://ldf.fi/history/histo/p3029	Fleming	Klaus (noin 1535 - 1597)					
http://ldf.fi/history/kb/p5654	Fleming	Klaus Hermaninpoika		1550	Mynämäki	1616
http://ldf.fi/history/kb/p6038	Fleming	Klaus Larsinpoika	Askainen, Askainen	1592, 1592	Saksa, Kiel	1644, 1644
http://ldf.fi/history/kb/p1253	Fleming	Lars Ivarinpoika	Turku, Turku	1520, 1520	Viro, Tallinna	1562, 1562
http://ldf.fi/history/kb/p5836	Fleming	Peder		1350		1450
http://ldf.fi/history/kb/p2430	Flensborg	Gotthard	Tanska, Tanska	1723, 1723	Ruotsi, Tukholma	1803, 1803
http://ldf.fi/history/kb/p6060	Flodin	Hilda	Helsinki	1877	Helsinki	1958
http://ldf.fi/history/kb/p2793	Flodin	Karl	Vaasa	1858	Helsinki	1925
http://ldf.fi/history/kb/p5016	Flodin	Otto	Sortavala	1903	Helsinki	1969
http://ldf.fi/history/kb/p5448	Florin	Anders		1728	Hämeenkoski	1797
http://ldf.fi/history/kb/p2213	Florina	Margareta		1600		1700
http://ldf.fi/history/kb/p4478	Florina	Margareta Thomasintytär		1600		1700
http://ldf.fi/history/kb/p6057	Florinus	Henricus	Paimio	1633	Paimio	1705
http://ldf.fi/history/kb/p6056	Florinus	Thomas Thomae	Turku	1590	Turku	1648
http://ldf.fi/history/kb/p4405	Fogel	Karl-Gustav	Munsala	1921		1997
http://ldf.fi/history/kb/p2284	Fogelberg	Ola	Helsinki	1894		1952
http://ldf.fi/history/kb/p5924	Fogelholm	Gustaf	Oulu	1864	Helsinki	1940
http://ldf.fi/history/kb/p4930	Fogman	Mathilda	Ruotsi, Ylitornio	1835, 1835	Ylitornio, Ylitornio	1921, 1921
http://ldf.fi/history/kb/p5501	Fohström-von Rode	Alma	Helsinki	1856	Helsinki	1936
http://ldf.fi/history/kb/p6047	Follingius	Petrus Nicolai	Ruotsi	1500	Turku	1565
http://ldf.fi/history/kb/p1593	Fontell	August	Kristiinankaupunki	1854	Helsinki	1938
http://ldf.fi/history/kb/p2058	Fontell	Nils	Tampere	1901	Helsinki	1980
http://ldf.fi/history/kb/p3432	Forbus	Arvid	Porvoo	1598	Saksa	1665
http://ldf.fi/history/kb/p3280	Fordell	Hans Hansinpoika		1535		1606
http://ldf.fi/history/kb/p4561	Fordell	Hans Knutinpoika		1500		1574
http://ldf.fi/history/kb/p610	Forsblom	Enzio	Lohja	1920	Vantaa	1996
http://ldf.fi/history/histo/p3522	Forseen	Fredrik		1720		1768					
http://ldf.fi/history/kb/p5666	Forseen	Samuel		1686	Turku	1744
http://ldf.fi/history/kb/p3251	Forselius	Victor	Huittinen	1838	Turku	1905
http://ldf.fi/history/kb/p5515	Forsell	Elisabeth		1700		1750
http://ldf.fi/history/kb/p4178	Forselles	Arthur af	Lammi	1864	Helsinki	1953
http://ldf.fi/history/kb/p5681	Forselles	Edvard af	Elimäki	1817	Helsinki	1891
http://ldf.fi/history/kb/p5860	Forselles	Jacob Henrik Alexander af	Elimäki	1820	Helsinki	1896
http://ldf.fi/history/histo/p2741	Forselles	Jacob Henrik Alexander af		1820		1896					
http://ldf.fi/history/kb/p2542	Forselles	Jakob af	Vehkalahti	1696	Elimäki	1768
http://ldf.fi/history/kb/p4045	Forselles	Jenny af	Elimäki	1869	Helsinki	1938
http://ldf.fi/history/kb/p2502	Forselles	Louise af	Venäjä, Pietari	1850, 1850	Kauniainen, Kauniainen	1934, 1934
http://ldf.fi/history/kb/p3071	Forselles	Sigrid af	Lammi, Lammi	1860, 1860	Italia, Firenze	1935, 1935
http://ldf.fi/history/kb/p3767	Forsius	Henrik	Helsinki	1733	Mikkeli	1813
http://ldf.fi/history/kb/p4378	Forsius	Sigfridus Aronus	Helsinki	1560	Tammisaari	1624
http://ldf.fi/history/kb/p4176	Forsius	Valter	Heinola	1856	Helsinki	1939
http://ldf.fi/history/kb/p6063	Forslin	Michael	Vähäkyrö	1745	Evijärvi	1804
http://ldf.fi/history/kb/p3327	Forsman	Alina	Lohja, Lohja	1845, 1845	Saksa, Berliini	1899, 1899
http://ldf.fi/history/histo/p2648	Forsman	Carl Rudolf		1802		1882					
http://ldf.fi/history/kb/p1707	Forsman	Ernesti	Vaasa	1843	Helsinki	1922
http://ldf.fi/history/kb/p3263	Forsman	Felix	Venäjä, Baku	1917, 1917			
http://ldf.fi/history/histo/p4354	Forsman	Georg Zacharias		1830		1903					
http://ldf.fi/history/kb/p2072	Forsman	Jaakko	Vähäkyrö	1839	Helsinki	1899
http://ldf.fi/history/kb/p5351	Forsman	Johan William	Kaskinen	1788	Helsinki	1883
http://ldf.fi/history/histo/p4665	Forsman	Karl Henrik		1773		1839					
http://ldf.fi/history/kb/p3534	Forsman	Mauno	Lappee	1928	Lappeenranta	2006
http://ldf.fi/history/kb/p4752	Forsselius	Lars	Ruotsi, Ruotsi	1653, 1653	Ruotsi, Alingsås	1729, 1729
http://ldf.fi/history/histo/p3912	Forssell	Adolf Theodor		1837		1909					
http://ldf.fi/history/kb/p699	Forssell	Ernst Albert	Ilmajoki	1840	Helsinki	1904
http://ldf.fi/history/kb/p1994	Forssell	Karl-Erik	Helsinki	1905	Turku	1995
http://ldf.fi/history/kb/p6036	Forssell	Kyllikki	Helsinki	1925			
http://ldf.fi/history/kb/p4984	Forssell	Lars Larsinpoika		1600	Helsinki	1697
http://ldf.fi/history/kb/p1580	Forsskål	Johannes	Sauvo, Sauvo	1691, 1691	Ruotsi, Tukholma	1762, 1762
http://ldf.fi/history/kb/p3258	Forsskål	Peter	Helsinki	1732	Jemen	1763
http://ldf.fi/history/kb/p4343	Forsström	Karl Ferdinand	Mäntyharju	1817	Ristiina	1903
http://ldf.fi/history/kb/p1379	Forsström	Petter	Särkisalo	1877	Lohja	1967
http://ldf.fi/history/kb/p3747	Forstén	Alma	Orimattila	1858	Sippola	1931
http://ldf.fi/history/kb/p3270	Forstén	Filip	Nurmijärvi	1852	Viipuri	1932
http://ldf.fi/history/kb/p331	Forstén	Lennart	Kuopio	1817	Helsinki	1886
http://ldf.fi/history/kb/p4970	Forstén	Torsten Karl	Hamina, Hamina	1855, 1855	Uusimaa, Pyhäjärvi	1927, 1927
http://ldf.fi/history/kb/p5072	Fortelius	Ericus Matthiae	Pietarsaari, Pietarsaari	1602, 1602	Ruotsi, Tukholma	1650, 1650
http://ldf.fi/history/kb/p2561	Fortelius	Gabriel	Pori	1700	Porvoo	1788
http://ldf.fi/history/kb/p6045	Fortelius	Isaac	Kalajoki	1722	Kemi	1783
http://ldf.fi/history/kb/p3991	Fougstedt	Gunnar	Raisio	1908	Helsinki	1986
http://ldf.fi/history/kb/p4535	Fougstedt	Nils-Eric	Raisio	1910	Helsinki	1961
http://ldf.fi/history/kb/p3784	Franck	Kaj	Helsinki	1911	Helsinki	1989
http://ldf.fi/history/kb/p1975	Franck	Nadja	Helsinki	1867	Helsinki	1932
http://ldf.fi/history/kb/p3414	Fransman	Holger	Helsinki	1909	Helsinki	1997
http://ldf.fi/history/kb/p2022	Franzén	Frans Michael	Oulu, Oulu	1772, 1772	Ruotsi, Härnösand	1847, 1847
http://ldf.fi/history/kb/p4205	Frasa	Alina	Saksa, Baijeri, Reichenhall	1834, 1834, 1834	Helsinki, Helsinki, Helsinki	1899, 1899, 1899
http://ldf.fi/history/kb/p876	Fredenheim	Carl Fredrik	Turku, Turku	1748, 1748	Ruotsi, Tukholma	1803, 1803
http://ldf.fi/history/histo/p2705	Fredenheim	Carl Fredrik		1748		1803					
http://ldf.fi/history/kb/p1357	Fredenstierna	Adam	Viipuri, Viipuri	1685, 1685	Ruotsi, Tukholma	1772, 1772
http://ldf.fi/history/kb/p5535	Fredrikson	Anton	Loviisa	1859	Jyväskylä	1933
http://ldf.fi/history/kb/p5478	Fredriksson	Ahti	Taalintehdas	1923			
http://ldf.fi/history/kb/p4484	Freedericksz	Andrei von		1759, 1759	Venäjä, Pietari	1843, 1843
http://ldf.fi/history/kb/p1325	Fremling	Per	Ruotsi, Kalmari	1650, 1650	Viipuri, Viipuri	1705, 1705
http://ldf.fi/history/kb/p5408	Frenckell	Arthur	Helsinki	1861	Helsinki	1933
http://ldf.fi/history/kb/p3770	Frenckell	Erik von	Helsinki	1887	Espoo	1977
http://ldf.fi/history/kb/p56	Frenckell	Ester-Margaret von	Helsinki	1890	Helsinki	1974
http://ldf.fi/history/kb/p644	Frenckell	Frans von	Turku, Turku	1821, 1821	Sveitsi, Montreux	1878, 1878
http://ldf.fi/history/kb/p4437	Frenckell	Johan Christopher	Turku, Turku, Saksa, Saksa	1789, 1789, 1719, 1719	Helsinki, Turku, Helsinki, Turku	1844, 1779, 1844, 1779
http://ldf.fi/history/kb/p3674	Frenckell	Reinhold	Turku	1823	Helsinki	1880
http://ldf.fi/history/kb/p6055	Frese	Birgitta Jacobintytär		1400		1516
http://ldf.fi/history/kb/p5997	Frese	Henricus	Turku	1400		1466
http://ldf.fi/history/kb/p6053	Frese	Jacob		1400, 1400, 1400, 1400, 1690, 1690, 1690, 1690	Viro, Tallinna, Ruotsi, Tukholma, Viro, Tallinna, Ruotsi, Tukholma	1455, 1455, 1729, 1729, 1455, 1455, 1729, 1729
http://ldf.fi/history/histo/p3183	Frese	Jacob (noin 1690-1729)					
http://ldf.fi/history/kb/p2449	Freudenfeldt	Christoffer	Jääski	1689		1743
http://ldf.fi/history/kb/p2755	Freudenthal	Axel Olof	Siuntio	1836	Helsinki	1911
http://ldf.fi/history/kb/p2807	Frey	Alexander	Vehkalahti	1877	Helsinki	1945
http://ldf.fi/history/histo/p2030	Frey	Alexander Reinhold		1825		1877					
http://ldf.fi/history/kb/p5117	Frey	Hjalmar	Viipuri	1856	Helsinki	1913
http://ldf.fi/history/kb/p1703	Friberg	Maikki	Kankaanpää	1861	Helsinki	1927
http://ldf.fi/history/kb/p2412	Frietsch	Carl Olof	Praha, Praha, Tshekki, Tshekki	1901, 1901, 1901, 1901	Italia, Malles venosta, Italia, Malles venosta	1973, 1973, 1973, 1973
http://ldf.fi/history/kb/p5646	Frille	Hakon		1350		1450
http://ldf.fi/history/kb/p3707	Frille	Kristiern		1400		1472
http://ldf.fi/history/kb/p1846	Frille	Magnus		1400		1508
http://ldf.fi/history/kb/p1839	Frilund	Harald	Helsinki	1889	Helsinki	1969
http://ldf.fi/history/kb/p1062	Friman	Oskari	Valkeala	1893	Viipuri	1933
http://ldf.fi/history/kb/p269	Friman	Rainer	Pori	1958			
http://ldf.fi/history/kb/p2612	Friman	Thomas	Jaakkima	1821	Jaakkima	1886
http://ldf.fi/history/kb/p3703	Frisenheim	Johan Henrik	Venäjä	1670	Lappeenranta	1737
http://ldf.fi/history/kb/p2569	Fromm	Hans	Saksa, Saksa, Saksa, Berliini, Berliini, Berliini	1919, 1919, 1919, 1919, 1919, 1919	Saksa, Baijeri, Ottobrunn, Saksa, Baijeri, Ottobrunn	2008, 2008, 2008, 2008, 2008, 2008
http://ldf.fi/history/kb/p6032	Frosterus	Abraham		1714	Turku	1766
http://ldf.fi/history/histo/p4671	Frosterus	Benjamin		1792		1856					
http://ldf.fi/history/kb/p3630	Frosterus	Erik	Oulu	1713	Haukipudas	1788
http://ldf.fi/history/kb/p3652	Frosterus	Johan	Paltamo	1720	Sotkamo	1809
http://ldf.fi/history/kb/p3622	Frosterus	Robert Valentin	Pudasjärvi	1795	Kuopio	1884
http://ldf.fi/history/histo/p4146	Frosterus	Robert Valentin		1795		1884					
http://ldf.fi/history/kb/p757	Frosterus	Sigurd	Asikkala	1876	Helsinki	1956
http://ldf.fi/history/kb/p821	Frosterus-Segerstråle	Hanna	Helsinki	1867	Porvoo	1946
http://ldf.fi/history/kb/p836	Frosterus-Såltin	Alexandra	Inkoo	1837	Vaasa	1916
http://ldf.fi/history/kb/p2134	Frölich	Carl	Ruotsi	1680		1754
http://ldf.fi/history/kb/p4759	Fuhrmann	Arthur	Saksa, Hannover	1930, 1930	Helsinki, Helsinki	2013, 2013
http://ldf.fi/history/kb/p3101	Funtek	Leo	Slovenia, Ljubljana	1885, 1885	Helsinki, Helsinki	1965, 1965
http://ldf.fi/history/kb/p4896	Furuhjelm	Annie	Venäjä, Yhdysvallat, Alaska	1859, 1859, 1859	Hyvinkää, Hyvinkää, Hyvinkää	1937, 1937, 1937
http://ldf.fi/history/kb/p1276	Furuhjelm	Hampus	Helsinki	1821	Urjala	1909
http://ldf.fi/history/histo/p3306	Furuhjelm	Harald (1700-luku)					
http://ldf.fi/history/histo/p3960	Furuhjelm	Harald Viktor Wilhelm		1810		1872					
http://ldf.fi/history/histo/p2485	Furuhjelm	Johan		1762		1840					
http://ldf.fi/history/kb/p221	Furuhjelm	Maria	Tammela	1846	Helsinki	1916
http://ldf.fi/history/kb/p5146	Furuhjelm	Oscar	Puola, Varsova	1880, 1880	Helsinki, Helsinki	1963, 1963
http://ldf.fi/history/kb/p1728	Furuhjelm	Ragnar	Oulu	1879	Helsinki	1944
http://ldf.fi/history/kb/p728	Furuhjelm	Victor	Tenhola	1810	Helsinki	1872
